,d,k,r
5955,7600000,25000000,2.289473684210526
5956,7600000,26000000,2.4210526315789473
5957,7600000,27000000,2.5526315789473686
5958,7600000,28000000,2.6842105263157894
5959,7600000,29000000,2.8157894736842106
5960,7600000,30000000,2.9473684210526314
5961,7600000,31000000,3.0789473684210527
5962,7600000,32000000,3.210526315789474
5963,7600000,33000000,3.3421052631578947
5964,7600000,34000000,3.473684210526316
5965,7600000,35000000,3.6052631578947367
5966,7600000,36000000,3.736842105263158
5967,7600000,37000000,3.8684210526315788
5968,7600000,38000000,4.0
5969,7600000,39000000,4.131578947368421
5970,7600000,40000000,4.2631578947368425
5971,7600000,41000000,4.394736842105263
5972,7600000,42000000,4.526315789473684
5973,7600000,43000000,4.657894736842105
5974,7600000,44000000,4.7894736842105265
5975,7600000,45000000,4.921052631578948
5976,7600000,46000000,5.052631578947368
5977,7600000,47000000,5.184210526315789
5978,7600000,48000000,5.315789473684211
5979,7600000,49000000,5.447368421052632
5980,7600000,50000000,5.578947368421052
5981,7600000,51000000,5.7105263157894735
5982,7600000,52000000,5.842105263157895
5983,7600000,53000000,5.973684210526316
5984,7600000,54000000,6.105263157894737
5985,7600000,55000000,6.2368421052631575
5986,7600000,56000000,6.368421052631579
5987,7600000,57000000,6.5
5988,7600000,58000000,6.631578947368421
5989,7600000,59000000,6.7631578947368425
5990,7600000,60000000,6.894736842105263
5991,7600000,61000000,7.026315789473684
5992,7600000,62000000,7.157894736842105
5993,7600000,63000000,7.2894736842105265
5994,7600000,64000000,7.421052631578948
5995,7600000,65000000,7.552631578947368
5996,7600000,66000000,7.684210526315789
5997,7600000,67000000,7.815789473684211
5998,7600000,68000000,7.947368421052632
5999,7600000,69000000,8.078947368421053
6000,7600000,70000000,8.210526315789474
6001,7600000,71000000,8.342105263157896
6002,7600000,72000000,8.473684210526315
6003,7600000,73000000,8.605263157894736
6004,7600000,74000000,8.736842105263158
6005,7600000,75000000,8.868421052631579
6006,7600000,76000000,9.0
6007,7600000,77000000,9.131578947368421
6008,7600000,78000000,9.263157894736842
6009,7600000,79000000,9.394736842105264
6010,7600000,80000000,9.526315789473685
6011,7600000,81000000,9.657894736842104
6012,7600000,82000000,9.789473684210526
6013,7600000,83000000,9.921052631578947
6014,7600000,84000000,10.052631578947368
6015,7600000,85000000,10.18421052631579
6016,7600000,86000000,10.31578947368421
6017,7600000,87000000,10.447368421052632
6018,7600000,88000000,10.578947368421053
6019,7600000,89000000,10.710526315789474
6020,7600000,90000000,10.842105263157896
6021,7600000,91000000,10.973684210526315
6022,7600000,92000000,11.105263157894736
6023,7600000,93000000,11.236842105263158
6024,7600000,94000000,11.368421052631579
6025,7600000,95000000,11.5
6026,7600000,96000000,11.631578947368421
6027,7600000,97000000,11.763157894736842
6028,7600000,98000000,11.894736842105264
6029,7600000,99000000,12.026315789473685
6030,7700000,10000000,0.2987012987012987
6031,7700000,11000000,0.42857142857142855
6032,7700000,12000000,0.5584415584415584
6033,7700000,13000000,0.6883116883116883
6034,7700000,14000000,0.8181818181818182
6035,7700000,15000000,0.948051948051948
6036,7700000,16000000,1.077922077922078
6037,7700000,17000000,1.2077922077922079
6038,7700000,18000000,1.3376623376623376
6039,7700000,19000000,1.4675324675324675
6040,7700000,20000000,1.5974025974025974
6041,7700000,21000000,1.7272727272727273
6042,7700000,22000000,1.8571428571428572
6043,7700000,23000000,1.9870129870129871
6044,7700000,24000000,2.116883116883117
6045,7700000,25000000,2.2467532467532467
6046,7700000,26000000,2.3766233766233764
6047,7700000,27000000,2.5064935064935066
6048,7700000,28000000,2.6363636363636362
6049,7700000,29000000,2.7662337662337664
6050,7700000,30000000,2.896103896103896
6051,7700000,31000000,3.0259740259740258
6052,7700000,32000000,3.155844155844156
6053,7700000,33000000,3.2857142857142856
6054,7700000,34000000,3.4155844155844157
6055,7700000,35000000,3.5454545454545454
6056,7700000,36000000,3.675324675324675
6057,7700000,37000000,3.8051948051948052
6058,7700000,38000000,3.935064935064935
6059,7700000,39000000,4.064935064935065
6060,7700000,40000000,4.194805194805195
6061,7700000,41000000,4.324675324675325
6062,7700000,42000000,4.454545454545454
6063,7700000,43000000,4.584415584415584
6064,7700000,44000000,4.714285714285714
6065,7700000,45000000,4.8441558441558445
6066,7700000,46000000,4.974025974025974
6067,7700000,47000000,5.103896103896104
6068,7700000,48000000,5.233766233766234
6069,7700000,49000000,5.363636363636363
6070,7700000,50000000,5.4935064935064934
6071,7700000,51000000,5.623376623376624
6072,7700000,52000000,5.753246753246753
6073,7700000,53000000,5.883116883116883
6074,7700000,54000000,6.012987012987013
6075,7700000,55000000,6.142857142857143
6076,7700000,56000000,6.2727272727272725
6077,7700000,57000000,6.402597402597403
6078,7700000,58000000,6.532467532467533
6079,7700000,59000000,6.662337662337662
6080,7700000,60000000,6.792207792207792
6081,7700000,61000000,6.922077922077922
6082,7700000,62000000,7.0519480519480515
6083,7700000,63000000,7.181818181818182
6084,7700000,64000000,7.311688311688312
6085,7700000,65000000,7.441558441558442
6086,7700000,66000000,7.571428571428571
6087,7700000,67000000,7.701298701298701
6088,7700000,68000000,7.8311688311688314
6089,7700000,69000000,7.961038961038961
6090,7700000,70000000,8.090909090909092
6091,7700000,71000000,8.220779220779221
6092,7700000,72000000,8.35064935064935
6093,7700000,73000000,8.480519480519481
6094,7700000,74000000,8.61038961038961
6095,7700000,75000000,8.74025974025974
6096,7700000,76000000,8.87012987012987
6097,7700000,77000000,9.0
6098,7700000,78000000,9.12987012987013
6099,7700000,79000000,9.25974025974026
6100,7700000,80000000,9.38961038961039
6101,7700000,81000000,9.519480519480519
6102,7700000,82000000,9.64935064935065
6103,7700000,83000000,9.779220779220779
6104,7700000,84000000,9.909090909090908
6105,7700000,85000000,10.03896103896104
6106,7700000,86000000,10.168831168831169
6107,7700000,87000000,10.2987012987013
6108,7700000,88000000,10.428571428571429
6109,7700000,89000000,10.558441558441558
6110,7700000,90000000,10.688311688311689
6111,7700000,91000000,10.818181818181818
6112,7700000,92000000,10.948051948051948
6113,7700000,93000000,11.077922077922079
6114,7700000,94000000,11.207792207792208
6115,7700000,95000000,11.337662337662337
6116,7700000,96000000,11.467532467532468
6117,7700000,97000000,11.597402597402597
6118,7700000,98000000,11.727272727272727
6119,7700000,99000000,11.857142857142858
6120,7800000,10000000,0.28205128205128205
6121,7800000,11000000,0.41025641025641024
6122,7800000,12000000,0.5384615384615384
6123,7800000,13000000,0.6666666666666666
6124,7800000,14000000,0.7948717948717948
6125,7800000,15000000,0.9230769230769231
6126,7800000,16000000,1.0512820512820513
6127,7800000,17000000,1.1794871794871795
6128,7800000,18000000,1.3076923076923077
6129,7800000,19000000,1.435897435897436
6130,7800000,20000000,1.564102564102564
6131,7800000,21000000,1.6923076923076923
6132,7800000,22000000,1.8205128205128205
6133,7800000,23000000,1.9487179487179487
6134,7800000,24000000,2.076923076923077
6135,7800000,25000000,2.2051282051282053
6136,7800000,26000000,2.3333333333333335
6137,7800000,27000000,2.4615384615384617
6138,7800000,28000000,2.58974358974359
6139,7800000,29000000,2.717948717948718
6140,7800000,30000000,2.8461538461538463
6141,7800000,31000000,2.9743589743589745
6142,7800000,32000000,3.1025641025641026
6143,7800000,33000000,3.230769230769231
6144,7800000,34000000,3.358974358974359
6145,7800000,35000000,3.4871794871794872
6146,7800000,36000000,3.6153846153846154
6147,7800000,37000000,3.7435897435897436
6148,7800000,38000000,3.871794871794872
6149,7800000,39000000,4.0
6150,7800000,40000000,4.128205128205129
6151,7800000,41000000,4.256410256410256
6152,7800000,42000000,4.384615384615385
6153,7800000,43000000,4.512820512820513
6154,7800000,44000000,4.641025641025641
6155,7800000,45000000,4.769230769230769
6156,7800000,46000000,4.897435897435898
6157,7800000,47000000,5.0256410256410255
6158,7800000,48000000,5.153846153846154
6159,7800000,49000000,5.282051282051282
6160,7800000,50000000,5.410256410256411
6161,7800000,51000000,5.538461538461538
6162,7800000,52000000,5.666666666666667
6163,7800000,53000000,5.794871794871795
6164,7800000,54000000,5.923076923076923
6165,7800000,55000000,6.051282051282051
6166,7800000,56000000,6.17948717948718
6167,7800000,57000000,6.3076923076923075
6168,7800000,58000000,6.435897435897436
6169,7800000,59000000,6.564102564102564
6170,7800000,60000000,6.6923076923076925
6171,7800000,61000000,6.82051282051282
6172,7800000,62000000,6.948717948717949
6173,7800000,63000000,7.076923076923077
6174,7800000,64000000,7.205128205128205
6175,7800000,65000000,7.333333333333333
6176,7800000,66000000,7.461538461538462
6177,7800000,67000000,7.589743589743589
6178,7800000,68000000,7.717948717948718
6179,7800000,69000000,7.846153846153846
6180,7800000,70000000,7.9743589743589745
6181,7800000,71000000,8.102564102564102
6182,7800000,72000000,8.23076923076923
6183,7800000,73000000,8.35897435897436
6184,7800000,74000000,8.487179487179487
6185,7800000,75000000,8.615384615384615
6186,7800000,76000000,8.743589743589743
6187,7800000,77000000,8.871794871794872
6188,7800000,78000000,9.0
6189,7800000,79000000,9.128205128205128
6190,7800000,80000000,9.256410256410257
6191,7800000,81000000,9.384615384615385
6192,7800000,82000000,9.512820512820513
6193,7800000,83000000,9.64102564102564
6194,7800000,84000000,9.76923076923077
6195,7800000,85000000,9.897435897435898
6196,7800000,86000000,10.025641025641026
6197,7800000,87000000,10.153846153846153
6198,7800000,88000000,10.282051282051283
6199,7800000,89000000,10.41025641025641
6200,7800000,90000000,10.538461538461538
6201,7800000,91000000,10.666666666666666
6202,7800000,92000000,10.794871794871796
6203,7800000,93000000,10.923076923076923
6204,7800000,94000000,11.051282051282051
6205,7800000,95000000,11.179487179487179
6206,7800000,96000000,11.307692307692308
6207,7800000,97000000,11.435897435897436
6208,7800000,98000000,11.564102564102564
6209,7800000,99000000,11.692307692307692
6210,7900000,10000000,0.26582278481012656
6211,7900000,11000000,0.3924050632911392
6212,7900000,12000000,0.5189873417721519
6213,7900000,13000000,0.6455696202531646
6214,7900000,14000000,0.7721518987341772
6215,7900000,15000000,0.8987341772151899
6216,7900000,16000000,1.0253164556962024
6217,7900000,17000000,1.1518987341772151
6218,7900000,18000000,1.2784810126582278
6219,7900000,19000000,1.4050632911392404
6220,7900000,20000000,1.5316455696202531
6221,7900000,21000000,1.6582278481012658
6222,7900000,22000000,1.7848101265822784
6223,7900000,23000000,1.9113924050632911
6224,7900000,24000000,2.037974683544304
6225,7900000,25000000,2.1645569620253164
6226,7900000,26000000,2.2911392405063293
6227,7900000,27000000,2.4177215189873418
6228,7900000,28000000,2.5443037974683542
6229,7900000,29000000,2.670886075949367
6230,7900000,30000000,2.7974683544303796
6231,7900000,31000000,2.9240506329113924
6232,7900000,32000000,3.050632911392405
6233,7900000,33000000,3.1772151898734178
6234,7900000,34000000,3.3037974683544302
6235,7900000,35000000,3.430379746835443
6236,7900000,36000000,3.5569620253164556
6237,7900000,37000000,3.6835443037974684
6238,7900000,38000000,3.810126582278481
6239,7900000,39000000,3.9367088607594938
6240,7900000,40000000,4.063291139240507
6241,7900000,41000000,4.189873417721519
6242,7900000,42000000,4.3164556962025316
6243,7900000,43000000,4.443037974683544
6244,7900000,44000000,4.569620253164557
6245,7900000,45000000,4.69620253164557
6246,7900000,46000000,4.822784810126582
6247,7900000,47000000,4.949367088607595
6248,7900000,48000000,5.075949367088608
6249,7900000,49000000,5.2025316455696204
6250,7900000,50000000,5.329113924050633
6251,7900000,51000000,5.455696202531645
6252,7900000,52000000,5.582278481012659
6253,7900000,53000000,5.708860759493671
6254,7900000,54000000,5.8354430379746836
6255,7900000,55000000,5.962025316455696
6256,7900000,56000000,6.0886075949367084
6257,7900000,57000000,6.215189873417722
6258,7900000,58000000,6.341772151898734
6259,7900000,59000000,6.468354430379747
6260,7900000,60000000,6.594936708860759
6261,7900000,61000000,6.7215189873417724
6262,7900000,62000000,6.848101265822785
6263,7900000,63000000,6.974683544303797
6264,7900000,64000000,7.10126582278481
6265,7900000,65000000,7.227848101265823
6266,7900000,66000000,7.3544303797468356
6267,7900000,67000000,7.481012658227848
6268,7900000,68000000,7.6075949367088604
6269,7900000,69000000,7.734177215189874
6270,7900000,70000000,7.860759493670886
6271,7900000,71000000,7.987341772151899
6272,7900000,72000000,8.113924050632912
6273,7900000,73000000,8.240506329113924
6274,7900000,74000000,8.367088607594937
6275,7900000,75000000,8.49367088607595
6276,7900000,76000000,8.620253164556962
6277,7900000,77000000,8.746835443037975
6278,7900000,78000000,8.873417721518987
6279,7900000,79000000,9.0
6280,7900000,80000000,9.126582278481013
6281,7900000,81000000,9.253164556962025
6282,7900000,82000000,9.379746835443038
6283,7900000,83000000,9.50632911392405
6284,7900000,84000000,9.632911392405063
6285,7900000,85000000,9.759493670886076
6286,7900000,86000000,9.886075949367088
6287,7900000,87000000,10.012658227848101
6288,7900000,88000000,10.139240506329115
6289,7900000,89000000,10.265822784810126
6290,7900000,90000000,10.39240506329114
6291,7900000,91000000,10.518987341772151
6292,7900000,92000000,10.645569620253164
6293,7900000,93000000,10.772151898734178
6294,7900000,94000000,10.89873417721519
6295,7900000,95000000,11.025316455696203
6296,7900000,96000000,11.151898734177216
6297,7900000,97000000,11.278481012658228
6298,7900000,98000000,11.405063291139241
6299,7900000,99000000,11.531645569620252
6300,8000000,10000000,0.25
6301,8000000,11000000,0.375
6302,8000000,12000000,0.5
6303,8000000,13000000,0.625
6304,8000000,14000000,0.75
6305,8000000,15000000,0.875
6306,8000000,16000000,1.0
6307,8000000,17000000,1.125
6308,8000000,18000000,1.25
6309,8000000,19000000,1.375
6310,8000000,20000000,1.5
6311,8000000,21000000,1.625
6312,8000000,22000000,1.75
6313,8000000,23000000,1.875
6314,8000000,24000000,2.0
6315,8000000,25000000,2.125
6316,8000000,26000000,2.25
6317,8000000,27000000,2.375
6318,8000000,28000000,2.5
6319,8000000,29000000,2.625
6320,8000000,30000000,2.75
6321,8000000,31000000,2.875
6322,8000000,32000000,3.0
6323,8000000,33000000,3.125
6324,8000000,34000000,3.25
6325,8000000,35000000,3.375
6326,8000000,36000000,3.5
6327,8000000,37000000,3.625
6328,8000000,38000000,3.75
6329,8000000,39000000,3.875
6330,8000000,40000000,4.0
6331,8000000,41000000,4.125
6332,8000000,42000000,4.25
6333,8000000,43000000,4.375
6334,8000000,44000000,4.5
6335,8000000,45000000,4.625
6336,8000000,46000000,4.75
6337,8000000,47000000,4.875
6338,8000000,48000000,5.0
6339,8000000,49000000,5.125
6340,8000000,50000000,5.25
6341,8000000,51000000,5.375
6342,8000000,52000000,5.5
6343,8000000,53000000,5.625
6344,8000000,54000000,5.75
6345,8000000,55000000,5.875
6346,8000000,56000000,6.0
6347,8000000,57000000,6.125
6348,8000000,58000000,6.25
6349,8000000,59000000,6.375
6350,8000000,60000000,6.5
6351,8000000,61000000,6.625
6352,8000000,62000000,6.75
6353,8000000,63000000,6.875
6354,8000000,64000000,7.0
6355,8000000,65000000,7.125
6356,8000000,66000000,7.25
6357,8000000,67000000,7.375
6358,8000000,68000000,7.5
6359,8000000,69000000,7.625
6360,8000000,70000000,7.75
6361,8000000,71000000,7.875
6362,8000000,72000000,8.0
6363,8000000,73000000,8.125
6364,8000000,74000000,8.25
6365,8000000,75000000,8.375
6366,8000000,76000000,8.5
6367,8000000,77000000,8.625
6368,8000000,78000000,8.75
6369,8000000,79000000,8.875
6370,8000000,80000000,9.0
6371,8000000,81000000,9.125
6372,8000000,82000000,9.25
6373,8000000,83000000,9.375
6374,8000000,84000000,9.5
6375,8000000,85000000,9.625
6376,8000000,86000000,9.75
6377,8000000,87000000,9.875
6378,8000000,88000000,10.0
6379,8000000,89000000,10.125
6380,8000000,90000000,10.25
6381,8000000,91000000,10.375
6382,8000000,92000000,10.5
6383,8000000,93000000,10.625
6384,8000000,94000000,10.75
6385,8000000,95000000,10.875
6386,8000000,96000000,11.0
6387,8000000,97000000,11.125
6388,8000000,98000000,11.25
6389,8000000,99000000,11.375
6390,8100000,10000000,0.2345679012345679
6391,8100000,11000000,0.35802469135802467
6392,8100000,12000000,0.48148148148148145
6393,8100000,13000000,0.6049382716049383
6394,8100000,14000000,0.7283950617283951
6395,8100000,15000000,0.8518518518518519
6396,8100000,16000000,0.9753086419753086
6397,8100000,17000000,1.0987654320987654
6398,8100000,18000000,1.2222222222222223
6399,8100000,19000000,1.345679012345679
6400,8100000,20000000,1.4691358024691359
6401,8100000,21000000,1.5925925925925926
6402,8100000,22000000,1.7160493827160495
6403,8100000,23000000,1.8395061728395061
6404,8100000,24000000,1.962962962962963
6405,8100000,25000000,2.0864197530864197
6406,8100000,26000000,2.2098765432098766
6407,8100000,27000000,2.3333333333333335
6408,8100000,28000000,2.45679012345679
6409,8100000,29000000,2.580246913580247
6410,8100000,30000000,2.7037037037037037
6411,8100000,31000000,2.8271604938271606
6412,8100000,32000000,2.950617283950617
6413,8100000,33000000,3.074074074074074
6414,8100000,34000000,3.197530864197531
6415,8100000,35000000,3.3209876543209877
6416,8100000,36000000,3.4444444444444446
6417,8100000,37000000,3.567901234567901
6418,8100000,38000000,3.691358024691358
6419,8100000,39000000,3.814814814814815
6420,8100000,40000000,3.9382716049382718
6421,8100000,41000000,4.061728395061729
6422,8100000,42000000,4.185185185185185
6423,8100000,43000000,4.308641975308642
6424,8100000,44000000,4.432098765432099
6425,8100000,45000000,4.555555555555555
6426,8100000,46000000,4.679012345679013
6427,8100000,47000000,4.802469135802469
6428,8100000,48000000,4.925925925925926
6429,8100000,49000000,5.049382716049383
6430,8100000,50000000,5.172839506172839
6431,8100000,51000000,5.296296296296297
6432,8100000,52000000,5.419753086419753
6433,8100000,53000000,5.54320987654321
6434,8100000,54000000,5.666666666666667
6435,8100000,55000000,5.790123456790123
6436,8100000,56000000,5.91358024691358
6437,8100000,57000000,6.037037037037037
6438,8100000,58000000,6.160493827160494
6439,8100000,59000000,6.283950617283951
6440,8100000,60000000,6.407407407407407
6441,8100000,61000000,6.530864197530864
6442,8100000,62000000,6.654320987654321
6443,8100000,63000000,6.777777777777778
6444,8100000,64000000,6.901234567901234
6445,8100000,65000000,7.0246913580246915
6446,8100000,66000000,7.148148148148148
6447,8100000,67000000,7.271604938271605
6448,8100000,68000000,7.395061728395062
6449,8100000,69000000,7.518518518518518
6450,8100000,70000000,7.6419753086419755
6451,8100000,71000000,7.765432098765432
6452,8100000,72000000,7.888888888888889
6453,8100000,73000000,8.012345679012345
6454,8100000,74000000,8.135802469135802
6455,8100000,75000000,8.25925925925926
6456,8100000,76000000,8.382716049382717
6457,8100000,77000000,8.506172839506172
6458,8100000,78000000,8.62962962962963
6459,8100000,79000000,8.753086419753087
6460,8100000,80000000,8.876543209876543
6461,8100000,81000000,9.0
6462,8100000,82000000,9.123456790123457
6463,8100000,83000000,9.246913580246913
6464,8100000,84000000,9.37037037037037
6465,8100000,85000000,9.493827160493828
6466,8100000,86000000,9.617283950617283
6467,8100000,87000000,9.74074074074074
6468,8100000,88000000,9.864197530864198
6469,8100000,89000000,9.987654320987655
6470,8100000,90000000,10.11111111111111
6471,8100000,91000000,10.234567901234568
6472,8100000,92000000,10.358024691358025
6473,8100000,93000000,10.481481481481481
6474,8100000,94000000,10.604938271604938
6475,8100000,95000000,10.728395061728396
6476,8100000,96000000,10.851851851851851
6477,8100000,97000000,10.975308641975309
6478,8100000,98000000,11.098765432098766
6479,8100000,99000000,11.222222222222221
6480,8200000,10000000,0.21951219512195122
6481,8200000,11000000,0.34146341463414637
6482,8200000,12000000,0.4634146341463415
6483,8200000,13000000,0.5853658536585366
6484,8200000,14000000,0.7073170731707317
6485,8200000,15000000,0.8292682926829268
6486,8200000,16000000,0.9512195121951219
6487,8200000,17000000,1.0731707317073171
6488,8200000,18000000,1.1951219512195121
6489,8200000,19000000,1.3170731707317074
6490,8200000,20000000,1.4390243902439024
6491,8200000,21000000,1.5609756097560976
6492,8200000,22000000,1.6829268292682926
6493,8200000,23000000,1.8048780487804879
6494,8200000,24000000,1.9268292682926829
6495,8200000,25000000,2.048780487804878
6496,8200000,26000000,2.1707317073170733
6497,8200000,27000000,2.292682926829268
6498,8200000,28000000,2.4146341463414633
6499,8200000,29000000,2.5365853658536586
6500,8200000,30000000,2.658536585365854
6501,8200000,31000000,2.7804878048780486
6502,8200000,32000000,2.902439024390244
6503,8200000,33000000,3.024390243902439
6504,8200000,34000000,3.1463414634146343
6505,8200000,35000000,3.268292682926829
6506,8200000,36000000,3.3902439024390243
6507,8200000,37000000,3.5121951219512195
6508,8200000,38000000,3.6341463414634148
6509,8200000,39000000,3.7560975609756095
6510,8200000,40000000,3.8780487804878048
6511,8200000,41000000,4.0
6512,8200000,42000000,4.121951219512195
6513,8200000,43000000,4.2439024390243905
6514,8200000,44000000,4.365853658536586
6515,8200000,45000000,4.487804878048781
6516,8200000,46000000,4.609756097560975
6517,8200000,47000000,4.7317073170731705
6518,8200000,48000000,4.853658536585366
6519,8200000,49000000,4.975609756097561
6520,8200000,50000000,5.097560975609756
6521,8200000,51000000,5.219512195121951
6522,8200000,52000000,5.341463414634147
6523,8200000,53000000,5.463414634146342
6524,8200000,54000000,5.585365853658536
6525,8200000,55000000,5.7073170731707314
6526,8200000,56000000,5.829268292682927
6527,8200000,57000000,5.951219512195122
6528,8200000,58000000,6.073170731707317
6529,8200000,59000000,6.195121951219512
6530,8200000,60000000,6.317073170731708
6531,8200000,61000000,6.439024390243903
6532,8200000,62000000,6.560975609756097
6533,8200000,63000000,6.682926829268292
6534,8200000,64000000,6.804878048780488
6535,8200000,65000000,6.926829268292683
6536,8200000,66000000,7.048780487804878
6537,8200000,67000000,7.170731707317073
6538,8200000,68000000,7.2926829268292686
6539,8200000,69000000,7.414634146341464
6540,8200000,70000000,7.536585365853658
6541,8200000,71000000,7.658536585365853
6542,8200000,72000000,7.780487804878049
6543,8200000,73000000,7.902439024390244
6544,8200000,74000000,8.024390243902438
6545,8200000,75000000,8.146341463414634
6546,8200000,76000000,8.268292682926829
6547,8200000,77000000,8.390243902439025
6548,8200000,78000000,8.512195121951219
6549,8200000,79000000,8.634146341463415
6550,8200000,80000000,8.75609756097561
6551,8200000,81000000,8.878048780487806
6552,8200000,82000000,9.0
6553,8200000,83000000,9.121951219512194
6554,8200000,84000000,9.24390243902439
6555,8200000,85000000,9.365853658536585
6556,8200000,86000000,9.487804878048781
6557,8200000,87000000,9.609756097560975
6558,8200000,88000000,9.731707317073171
6559,8200000,89000000,9.853658536585366
6560,8200000,90000000,9.975609756097562
6561,8200000,91000000,10.097560975609756
6562,8200000,92000000,10.21951219512195
6563,8200000,93000000,10.341463414634147
6564,8200000,94000000,10.463414634146341
6565,8200000,95000000,10.585365853658537
6566,8200000,96000000,10.707317073170731
6567,8200000,97000000,10.829268292682928
6568,8200000,98000000,10.951219512195122
6569,8200000,99000000,11.073170731707316
6570,8300000,10000000,0.20481927710843373
6571,8300000,11000000,0.3253012048192771
6572,8300000,12000000,0.4457831325301205
6573,8300000,13000000,0.5662650602409639
6574,8300000,14000000,0.6867469879518072
6575,8300000,15000000,0.8072289156626506
6576,8300000,16000000,0.927710843373494
6577,8300000,17000000,1.0481927710843373
6578,8300000,18000000,1.1686746987951808
6579,8300000,19000000,1.2891566265060241
6580,8300000,20000000,1.4096385542168675
6581,8300000,21000000,1.5301204819277108
6582,8300000,22000000,1.6506024096385543
6583,8300000,23000000,1.7710843373493976
6584,8300000,24000000,1.891566265060241
6585,8300000,25000000,2.0120481927710845
6586,8300000,26000000,2.1325301204819276
6587,8300000,27000000,2.253012048192771
6588,8300000,28000000,2.3734939759036147
6589,8300000,29000000,2.4939759036144578
6590,8300000,30000000,2.6144578313253013
6591,8300000,31000000,2.7349397590361444
6592,8300000,32000000,2.855421686746988
6593,8300000,33000000,2.9759036144578315
6594,8300000,34000000,3.0963855421686746
6595,8300000,35000000,3.216867469879518
6596,8300000,36000000,3.3373493975903616
6597,8300000,37000000,3.4578313253012047
6598,8300000,38000000,3.5783132530120483
6599,8300000,39000000,3.6987951807228914
6600,8300000,40000000,3.819277108433735
6601,8300000,41000000,3.9397590361445785
6602,8300000,42000000,4.0602409638554215
6603,8300000,43000000,4.180722891566265
6604,8300000,44000000,4.301204819277109
6605,8300000,45000000,4.421686746987952
6606,8300000,46000000,4.542168674698795
6607,8300000,47000000,4.662650602409639
6608,8300000,48000000,4.783132530120482
6609,8300000,49000000,4.903614457831325
6610,8300000,50000000,5.024096385542169
6611,8300000,51000000,5.144578313253012
6612,8300000,52000000,5.265060240963855
6613,8300000,53000000,5.385542168674699
6614,8300000,54000000,5.506024096385542
6615,8300000,55000000,5.626506024096385
6616,8300000,56000000,5.746987951807229
6617,8300000,57000000,5.867469879518072
6618,8300000,58000000,5.9879518072289155
6619,8300000,59000000,6.108433734939759
6620,8300000,60000000,6.228915662650603
6621,8300000,61000000,6.349397590361446
6622,8300000,62000000,6.469879518072289
6623,8300000,63000000,6.590361445783133
6624,8300000,64000000,6.710843373493976
6625,8300000,65000000,6.831325301204819
6626,8300000,66000000,6.951807228915663
6627,8300000,67000000,7.072289156626506
6628,8300000,68000000,7.192771084337349
6629,8300000,69000000,7.313253012048193
6630,8300000,70000000,7.433734939759036
6631,8300000,71000000,7.554216867469879
6632,8300000,72000000,7.674698795180723
6633,8300000,73000000,7.795180722891566
6634,8300000,74000000,7.9156626506024095
6635,8300000,75000000,8.036144578313253
6636,8300000,76000000,8.156626506024097
6637,8300000,77000000,8.27710843373494
6638,8300000,78000000,8.397590361445783
6639,8300000,79000000,8.518072289156626
6640,8300000,80000000,8.63855421686747
6641,8300000,81000000,8.759036144578314
6642,8300000,82000000,8.879518072289157
6643,8300000,83000000,9.0
6644,8300000,84000000,9.120481927710843
6645,8300000,85000000,9.240963855421686
6646,8300000,86000000,9.36144578313253
6647,8300000,87000000,9.481927710843374
6648,8300000,88000000,9.602409638554217
6649,8300000,89000000,9.72289156626506
6650,8300000,90000000,9.843373493975903
6651,8300000,91000000,9.963855421686747
6652,8300000,92000000,10.08433734939759
6653,8300000,93000000,10.204819277108435
6654,8300000,94000000,10.325301204819278
6655,8300000,95000000,10.44578313253012
6656,8300000,96000000,10.566265060240964
6657,8300000,97000000,10.686746987951807
6658,8300000,98000000,10.80722891566265
6659,8300000,99000000,10.927710843373495
6660,8400000,10000000,0.19047619047619047
6661,8400000,11000000,0.30952380952380953
6662,8400000,12000000,0.42857142857142855
6663,8400000,13000000,0.5476190476190477
6664,8400000,14000000,0.6666666666666666
6665,8400000,15000000,0.7857142857142857
6666,8400000,16000000,0.9047619047619048
6667,8400000,17000000,1.0238095238095237
6668,8400000,18000000,1.1428571428571428
6669,8400000,19000000,1.2619047619047619
6670,8400000,20000000,1.380952380952381
6671,8400000,21000000,1.5
6672,8400000,22000000,1.619047619047619
6673,8400000,23000000,1.7380952380952381
6674,8400000,24000000,1.8571428571428572
6675,8400000,25000000,1.9761904761904763
6676,8400000,26000000,2.0952380952380953
6677,8400000,27000000,2.2142857142857144
6678,8400000,28000000,2.3333333333333335
6679,8400000,29000000,2.4523809523809526
6680,8400000,30000000,2.5714285714285716
6681,8400000,31000000,2.6904761904761907
6682,8400000,32000000,2.8095238095238093
6683,8400000,33000000,2.9285714285714284
6684,8400000,34000000,3.0476190476190474
6685,8400000,35000000,3.1666666666666665
6686,8400000,36000000,3.2857142857142856
6687,8400000,37000000,3.4047619047619047
6688,8400000,38000000,3.5238095238095237
6689,8400000,39000000,3.642857142857143
6690,8400000,40000000,3.761904761904762
6691,8400000,41000000,3.880952380952381
6692,8400000,42000000,4.0
6693,8400000,43000000,4.119047619047619
6694,8400000,44000000,4.238095238095238
6695,8400000,45000000,4.357142857142857
6696,8400000,46000000,4.476190476190476
6697,8400000,47000000,4.595238095238095
6698,8400000,48000000,4.714285714285714
6699,8400000,49000000,4.833333333333333
6700,8400000,50000000,4.9523809523809526
6701,8400000,51000000,5.071428571428571
