,name,rate,depth,volume,comment,percentage,time,id
21276,LEVER,6.521223,1637494.814732,12315964.326798,!*!*[.]-|:~,605326.0,2024-04-07 19:25:05,31301
21277,ALPHA,4.656887,1876557.62101,10615474.26585,-:-:[.]^|[],659221.0,2024-04-07 19:25:05,31302
21278,NEAR,4.215663,2125468.064,11085724.38033,-:-:[.]^|[],344118.0,2024-04-07 19:25:05,31303
21279,ENA,1.5754,33264640.11379,85669746.723162,__~[.]_|*~:,638481.0,2024-04-07 19:25:05,31304
21280,BNB,0.376224,10899699.945297,15000430.69008,__@[.]-|=.~,402255.0,2024-04-07 19:25:05,31305
21281,SHIB,-0.058115,11813422.116625,11126885.858063,.~[.]^|=!^-,520846.0,2024-04-07 19:25:05,31306
21282,WIF,19.449969,1506397.759509,30805786.890844,@!#[.]?|=._,452802.0,2024-04-07 19:55:57,31307
21283,LEVER,6.00237,1677547.748063,11746810.67444,!*!*[.]-|:~,602567.0,2024-04-07 19:55:57,31308
21284,ALPHA,3.803449,2112021.22531,10144986.16161,:*:*[.]-|~:,728197.0,2024-04-07 19:55:57,31309
21285,NEAR,3.711616,2149594.1904,10128061.66644,:*:*[.]-|~:,347572.0,2024-04-07 19:55:57,31310
21286,SOL,2.157644,9624705.4227,30391397.80152,~::[.]-|=@#,480306.0,2024-04-07 19:55:57,31311
21287,ENA,1.67486,31751326.20911,84930336.582009,__~[.]_|*~:,612932.0,2024-04-07 19:55:57,31312
21288,BNB,0.351569,11132354.560432,15046140.50973,__@[.]-|=.~,409691.0,2024-04-07 19:55:57,31313
21289,SHIB,-0.068279,12037671.019905,11215748.878865,.~[.]^|=!^-,526449.0,2024-04-07 19:55:57,31314
21290,ETH,15.079674,3225887.912023,51871225.428742,@!#[.]?|=._,341370.0,2024-04-07 20:26:51,31315
21291,GALA,13.590188,1120561.32997,16349200.023279,@!#[.]?|=._,333624.0,2024-04-07 20:26:51,31316
21292,KEY,10.836804,1062194.932232,12572992.767,@!#[.]?|=._,659326.0,2024-04-07 20:26:51,31317
21293,LEVER,4.842077,1747227.556356,10207438.241523,-:-:[.]^|[],609410.0,2024-04-07 20:26:51,31318
21294,SOL,2.135183,9389595.9813,29438101.32816,~::[.]-|=@#,472491.0,2024-04-07 20:26:51,31319
21295,ENA,1.748787,32679421.05347,89828782.431711,__~[.]_|*~:,631457.0,2024-04-07 20:26:51,31320
21296,BNB,0.307125,11047616.172488,14440612.40889,__@[.]-|=.~,410348.0,2024-04-07 20:26:51,31321
21297,SHIB,-0.115093,12426176.906216,10996012.373068,.~[.]^|=!^-,540432.0,2024-04-07 20:26:51,31322
21298,GALA,11.187033,1557659.00853,18983241.242109,@!#[.]?|=._,420980.0,2024-04-07 20:57:45,31323
21299,NEAR,2.454567,2972944.995,10270237.87719,~::[.]-|=@#,428979.0,2024-04-07 20:57:45,31324
21300,SOL,2.254661,9845513.1184,32043808.84908,~::[.]-|=@#,485137.0,2024-04-07 20:57:45,31325
21301,ENA,1.510282,34543756.20964,86714579.454369,__~[.]_|*~:,653390.0,2024-04-07 20:57:45,31326
21302,BNB,0.414697,10922641.704868,15452228.97618,__@[.]-|=.~,404834.0,2024-04-07 20:57:45,31327
21303,XRP,-0.070142,10884663.2999,10121187.14631,.~[.]^|=!^-,469976.0,2024-04-07 20:57:45,31328
21304,ORDI,13.860356,1862832.14875,27682348.907958,@!#[.]?|=._,449407.0,2024-04-07 21:28:37,31329
21305,GALA,13.329975,1504460.97455,21558887.788254,@!#[.]?|=._,407703.0,2024-04-07 21:28:37,31330
21306,YGG,12.541992,1614333.29106,21861288.525057,@!#[.]?|=._,479924.0,2024-04-07 21:28:37,31331
21307,CKB,11.844658,1006616.984448,12929651.342174,@!#[.]?|=._,493592.0,2024-04-07 21:28:37,31332
21308,NEAR,2.777449,2870125.3965,10841753.55099,~::[.]-|=@#,423038.0,2024-04-07 21:28:37,31333
21309,SOL,2.18656,10128284.8036,32274382.64952,~::[.]-|=@#,488073.0,2024-04-07 21:28:37,31334
21310,ENA,1.338284,33742622.27298,78899819.456154,__~[.]_|*~:,654127.0,2024-04-07 21:28:37,31335
21311,BNB,0.461549,10705037.85068,15645937.42251,__@[.]-|=.~,397423.0,2024-04-07 21:28:37,31336
21312,XRP,-0.062916,10868513.7188,10184710.45719,.~[.]^|=!^-,468342.0,2024-04-07 21:28:37,31337
21313,SHIB,-0.191369,12463212.579416,10078144.851985,.~[.]^|=!^-,543303.0,2024-04-07 21:28:37,31338
21314,ORDI,16.519566,1497832.24412,26241370.249413,@!#[.]?|=._,367206.0,2024-04-07 21:59:29,31339
21315,GALA,16.244846,1274793.61141,21983619.642252,@!#[.]?|=._,367696.0,2024-04-07 21:59:29,31340
21316,CKB,4.836955,2277055.161804,13291067.912776,-:-:[.]^|[],657029.0,2024-04-07 21:59:29,31341
21317,SOL,3.015289,9595988.7955,38530663.84467,:*:*[.]-|~:,479414.0,2024-04-07 21:59:29,31342
21318,NEAR,2.828117,2613391.965,10004369.89518,~::[.]-|=@#,396238.0,2024-04-07 21:59:29,31343
21319,ENA,1.263034,33135651.19708,74987096.936733,__~[.]_|*~:,640844.0,2024-04-07 21:59:29,31344
21320,XRP,0.557098,10642572.9725,16571527.3827,__@[.]-|=.~,472355.0,2024-04-07 21:59:29,31345
21321,BNB,0.498735,11388731.664748,17068694.45082,__@[.]-|=.~,417977.0,2024-04-07 21:59:29,31346
21322,SHIB,-0.12768,12613862.831152,11003326.994432,.~[.]^|=!^-,549082.0,2024-04-07 21:59:29,31347
21323,GALA,16.21953,1273697.85763,21932478.139284,@!#[.]?|=._,362245.0,2024-04-07 22:30:21,31348
21324,ORDI,13.288238,1675073.16029,23933844.053457,@!#[.]?|=._,404995.0,2024-04-07 22:30:21,31349
21325,SOL,3.239885,9848734.6881,41757501.91494,:*:*[.]-|~:,485923.0,2024-04-07 22:30:21,31350
21326,ENA,1.357219,30597440.16797,72124867.859724,__~[.]_|*~:,618115.0,2024-04-07 22:30:21,31351
21327,BNB,0.755218,10292769.678451,18066059.703,__@[.]-|=.~,384835.0,2024-04-07 22:30:21,31352
21328,XRP,0.732567,10429187.0193,18069262.9518,__@[.]-|=.~,459444.0,2024-04-07 22:30:21,31353
21329,SHIB,-0.014758,12883160.972734,12693028.216482,.~[.]^|=!^-,557111.0,2024-04-07 22:30:21,31354
21330,DOGE,49.014047,1708460.97199,85447046.586594,@!#[.]?|=._,305290.0,2024-04-07 23:01:12,31355
21331,ORDI,12.998777,1710437.98419,23944040.201178,@!#[.]?|=._,419917.0,2024-04-07 23:01:12,31356
21332,GALA,11.790418,1678120.25694,21463858.875858,@!#[.]?|=._,445184.0,2024-04-07 23:01:12,31357
21333,BEL,9.174572,1026465.76403,10443849.554334,!~:[.]^|~!^,626862.0,2024-04-07 23:01:12,31358
21334,SOL,3.571183,9648371.516,44104470.69003,:*:*[.]-|~:,477875.0,2024-04-07 23:01:12,31359
21335,ENA,1.364986,31408080.71212,74279685.014076,__~[.]_|*~:,619981.0,2024-04-07 23:01:12,31360
21336,BNB,0.832469,10856648.28888,19894466.79723,__@[.]-|=.~,402323.0,2024-04-07 23:01:12,31361
21337,XRP,0.458477,12294786.4865,17931658.53936,__@[.]-|=.~,518787.0,2024-04-07 23:01:12,31362
21338,SHIB,0.409422,12852503.708675,18114605.141994,__@[.]-|=.~,557305.0,2024-04-07 23:01:12,31363
21339,W,-0.708043,35636146.8847,10404239.00151,.~[.]^|=!^-,894544.0,2024-04-07 23:01:12,31364
21340,ORDI,15.560437,1458061.04699,24146127.76248,@!#[.]?|=._,354796.0,2024-04-07 23:32:04,31365
21341,WIF,11.506247,1743761.225632,21807908.036504,@!#[.]?|=._,440887.0,2024-04-07 23:32:04,31366
21342,GALA,9.811265,1862406.54661,20134970.779566,!~:[.]^|~!^,478119.0,2024-04-07 23:32:04,31367
21343,CKB,7.297018,2606075.92367,21622659.662835,''~[.]^|!~^,738602.0,2024-04-07 23:32:04,31368
21344,SOL,4.15326,9487279.0336,48890413.22061,-:-:[.]^|[],469426.0,2024-04-07 23:32:04,31369
21345,LEVER,3.574636,2335827.975211,10685561.66624,:*:*[.]-|~:,659264.0,2024-04-07 23:32:04,31370
21346,ENA,1.368059,31861660.09519,75450284.925498,__~[.]_|*~:,625195.0,2024-04-07 23:32:04,31371
21347,BNB,1.029619,11243909.285476,22820853.94806,__~[.]_|*~:,413924.0,2024-04-07 23:32:04,31372
21348,SHIB,0.740582,12816007.29599,22307307.359742,__@[.]-|=.~,558135.0,2024-04-07 23:32:04,31373
21349,XRP,0.418162,12872914.7478,18255879.81309,__@[.]-|=.~,534009.0,2024-04-07 23:32:04,31374
21350,W,-0.664118,35740821.4254,12004710.69351,.~[.]^|=!^-,888319.0,2024-04-07 23:32:04,31375
21351,WIF,18.419218,1337309.127297,25969497.622399,@!#[.]?|=._,337501.0,2024-04-08 00:02:59,31376
21352,ORDI,14.541597,1448926.10657,22518626.030205,@!#[.]?|=._,360723.0,2024-04-08 00:02:59,31377
21353,GALA,14.220187,1366327.58476,20795762.022282,@!#[.]?|=._,376972.0,2024-04-08 00:02:59,31378
21354,SOL,11.416339,4815273.9567,59788072.88667,@!#[.]?|=._,304134.0,2024-04-08 00:02:59,31379
21355,CKB,10.149841,2783298.079977,31033332.261726,@!#[.]?|=._,780828.0,2024-04-08 00:02:59,31380
21356,LEVER,4.451594,2024114.100534,11034647.558877,-:-:[.]^|[],625959.0,2024-04-08 00:02:59,31381
21357,NKN,3.237677,2370439.355608,10045156.71858,:*:*[.]-|~:,635315.0,2024-04-08 00:02:59,31382
21358,NEAR,2.659276,2798103.617,10239034.23426,~::[.]-|=@#,418338.0,2024-04-08 00:02:59,31383
21359,ENA,1.528852,31108827.09423,78669604.249713,__~[.]_|*~:,607186.0,2024-04-08 00:02:59,31384
21360,BNB,1.44334,10749914.278281,26265697.48443,__~[.]_|*~:,403749.0,2024-04-08 00:02:59,31385
21361,XRP,1.377316,9800683.0204,23299316.39763,__~[.]_|*~:,439109.0,2024-04-08 00:02:59,31386
21362,SHIB,0.953963,13063644.369901,25525875.264898,__@[.]-|=.~,570842.0,2024-04-08 00:02:59,31387
21363,W,-0.676909,35546431.8476,11484727.85166,.~[.]^|=!^-,879786.0,2024-04-08 00:02:59,31388
21364,ORDI,21.775293,1270877.59808,28944609.207795,@!#[.]?|=._,369379.0,2024-04-08 00:33:49,31389
21365,CKB,12.908558,2237162.128499,31115698.867316,@!#[.]?|=._,673376.0,2024-04-08 00:33:49,31390
21366,GALA,12.05327,1503418.34284,19624525.296579,@!#[.]?|=._,384975.0,2024-04-08 00:33:49,31391
21367,WIF,9.064827,2660921.968367,26781718.50548,!~:[.]^|~!^,583409.0,2024-04-08 00:33:49,31392
21368,BEL,8.401156,1131252.31011,10635078.981675,~_~^[.]^|!~,712934.0,2024-04-08 00:33:49,31393
21369,SOL,5.402179,10549541.9961,67540056.12387,~*![.]?|--*,520041.0,2024-04-08 00:33:49,31394
21370,LEVER,4.914543,1918933.99227,11349618.335496,-:-:[.]^|[],629911.0,2024-04-08 00:33:49,31395
21371,NEAR,2.633192,3136986.3197,11397272.95221,~::[.]-|=@#,449979.0,2024-04-08 00:33:49,31396
21372,BNB,2.068755,10309122.327257,31636173.72246,~::[.]-|=@#,387753.0,2024-04-08 00:33:49,31397
21373,ENA,1.35451,32099130.76695,75577712.942049,__~[.]_|*~:,628914.0,2024-04-08 00:33:49,31398
21374,XRP,1.301575,10678992.7478,24578497.64742,__~[.]_|*~:,473699.0,2024-04-08 00:33:49,31399
21375,SHIB,1.152749,13098376.752434,28197519.203334,__~[.]_|*~:,565500.0,2024-04-08 00:33:49,31400
21376,W,-0.649762,36301292.8785,12714078.88362,.~[.]^|=!^-,885625.0,2024-04-08 00:33:49,31401
21377,CKB,17.833851,2086428.89767,39295491.107119,@!#[.]?|=._,659330.0,2024-04-08 01:04:41,31402
21378,WIF,14.003686,1997103.335502,29963911.537808,@!#[.]?|=._,553750.0,2024-04-08 01:04:41,31403
21379,YGG,12.886192,1924089.189,26718272.142477,@!#[.]?|=._,504193.0,2024-04-08 01:04:41,31404
21380,GALA,8.591279,1852270.82109,17765647.022718,~_~^[.]^|!~,466313.0,2024-04-08 01:04:41,31405
21381,LEVER,5.661039,1696495.167169,11300421.005825,~*![.]?|--*,579451.0,2024-04-08 01:04:41,31406
21382,SOL,5.545614,10530316.0909,68927384.16684,~*![.]?|--*,515917.0,2024-04-08 01:04:41,31407
21383,BICO,3.791015,2217297.050082,10623103.136925,:*:*[.]-|~:,633815.0,2024-04-08 01:04:41,31408
21384,NEAR,2.267535,3320141.6044,10848678.42999,~::[.]-|=@#,464565.0,2024-04-08 01:04:41,31409
21385,BNB,2.097624,10791659.394185,33428500.75533,~::[.]-|=@#,397363.0,2024-04-08 01:04:41,31410
21386,XRP,1.910717,10693216.627,31124928.8856,__~[.]_|*~:,466758.0,2024-04-08 01:04:41,31411
21387,ENA,1.242198,35517283.29355,79636794.514065,__~[.]_|*~:,646402.0,2024-04-08 01:04:41,31412
21388,SHIB,1.167266,13188373.112837,28582708.510032,__~[.]_|*~:,567770.0,2024-04-08 01:04:41,31413
21389,W,-0.626532,36315686.9533,13562734.01199,.~[.]^|=!^-,886458.0,2024-04-08 01:04:41,31414
21390,WIF,26.861692,1530191.099823,42633712.584282,@!#[.]?|=._,433425.0,2024-04-08 01:35:33,31415
21391,YGG,14.20903,1547856.95711,23541403.336407,@!#[.]?|=._,411710.0,2024-04-08 01:35:33,31416
21392,GALA,8.36422,1909053.60106,17876798.411973,~_~^[.]^|!~,475701.0,2024-04-08 01:35:33,31417
21393,SOL,5.581358,10317752.9997,67904825.15124,~*![.]?|--*,497572.0,2024-04-08 01:35:33,31418
21394,LEVER,4.892552,1831391.339359,10791567.920261,-:-:[.]^|[],617229.0,2024-04-08 01:35:33,31419
21395,BICO,4.464126,2535844.686395,13856175.568437,-:-:[.]^|[],704443.0,2024-04-08 01:35:33,31420
21396,NEAR,2.463516,3019399.2359,10457738.90625,~::[.]-|=@#,440076.0,2024-04-08 01:35:33,31421
21397,BNB,2.143703,10315398.780217,32428550.97852,~::[.]-|=@#,383389.0,2024-04-08 01:35:33,31422
21398,XRP,1.894275,10495880.1187,30377967.17838,__~[.]_|*~:,461197.0,2024-04-08 01:35:33,31423
21399,SHIB,1.194303,13030669.97901,28593237.688062,__~[.]_|*~:,563610.0,2024-04-08 01:35:33,31424
21400,ENA,1.164113,35910717.88002,77714839.589301,__~[.]_|*~:,640814.0,2024-04-08 01:35:33,31425
21401,W,-0.621062,35638000.5348,13504593.74484,.~[.]^|=!^-,889417.0,2024-04-08 01:35:33,31426
21402,WIF,33.743425,1256512.001294,43655530.516598,@!#[.]?|=._,379632.0,2024-04-08 02:06:24,31427
21403,YGG,11.374655,1585195.46209,19616247.295908,@!#[.]?|=._,422882.0,2024-04-08 02:06:24,31428
21404,GALA,9.13137,1590579.89755,16114753.151547,!~:[.]^|~!^,424983.0,2024-04-08 02:06:24,31429
21405,BICO,5.404513,2411962.088843,15447443.713702,~*![.]?|--*,657827.0,2024-04-08 02:06:24,31430
21406,BNB,1.802999,10825276.925518,30343240.88703,__~[.]_|*~:,394101.0,2024-04-08 02:06:24,31431
21407,XRP,1.766935,10174074.7262,28151001.42981,__~[.]_|*~:,450140.0,2024-04-08 02:06:24,31432
21408,ENA,1.038705,35546380.09554,72468566.806251,__~[.]_|*~:,641306.0,2024-04-08 02:06:24,31433
21409,SHIB,1.018123,13030914.228482,26297983.788411,__~[.]_|*~:,564023.0,2024-04-08 02:06:24,31434
21410,W,-0.640822,35736985.5963,12835949.30343,.~[.]^|=!^-,891755.0,2024-04-08 02:06:24,31435
21411,BTC,74.666447,3769301.264292,285209633.105829,@!#[.]?|=._,395378.0,2024-04-08 02:37:13,31436
21412,YGG,13.2111,1229376.85864,17470797.95607,@!#[.]?|=._,330438.0,2024-04-08 02:37:13,31437
21413,GALA,8.9749,1437209.6517,14336022.086757,~_~^[.]^|!~,386932.0,2024-04-08 02:37:13,31438
21414,BICO,5.361104,2521186.981768,16037531.606132,~*![.]?|--*,699642.0,2024-04-08 02:37:13,31439
21415,NEAR,2.866663,2842258.2127,10990055.00889,~::[.]-|=@#,425951.0,2024-04-08 02:37:13,31440
21416,BNB,1.779224,10944678.669587,30417710.73672,__~[.]_|*~:,398985.0,2024-04-08 02:37:13,31441
21417,XRP,1.718582,10684951.5804,29047916.09406,__~[.]_|*~:,470109.0,2024-04-08 02:37:13,31442
21418,SHIB,0.977198,13139172.946672,25978744.12374,__@[.]-|=.~,568398.0,2024-04-08 02:37:13,31443
21419,ENA,0.81991,37194642.69022,67690913.488833,__@[.]-|=.~,657459.0,2024-04-08 02:37:13,31444
21420,W,-0.608347,35144797.1511,13764549.09078,.~[.]^|=!^-,888554.0,2024-04-08 02:37:13,31445
21421,YGG,13.324546,1098721.99939,15738693.570345,@!#[.]?|=._,305578.0,2024-04-08 03:08:09,31446
21422,GALA,8.171761,1399557.66947,12836408.014008,~_~^[.]^|!~,384094.0,2024-04-08 03:08:09,31447
21423,BICO,6.813541,2255816.403947,17625915.020437,!*!*[.]-|:~,690638.0,2024-04-08 03:08:09,31448
21424,FARM,6.494056,1412305.85554,10583898.513216,!*!*[.]-|:~,729006.0,2024-04-08 03:08:09,31449
21425,NEAR,2.492093,3059346.7878,10683524.30196,~::[.]-|=@#,453162.0,2024-04-08 03:08:09,31450
21426,BNB,1.579855,11389587.172396,29383484.08332,__~[.]_|*~:,413163.0,2024-04-08 03:08:09,31451
21427,XRP,1.382269,11173972.8191,26619413.1741,__~[.]_|*~:,485547.0,2024-04-08 03:08:09,31452
21428,SHIB,0.875512,12960417.84211,24307423.822752,__@[.]-|=.~,562420.0,2024-04-08 03:08:09,31453
21429,ENA,0.65018,37644797.6562,62120689.523286,__@[.]-|=.~,665853.0,2024-04-08 03:08:09,31454
21430,W,-0.620475,35519716.2804,13480618.39599,.~[.]^|=!^-,887942.0,2024-04-08 03:08:09,31455
21431,WIF,13.898707,2935183.724799,43730442.299381,@!#[.]?|=._,581924.0,2024-04-08 03:38:57,31456
21432,YGG,11.147283,1187247.51819,14421831.113235,@!#[.]?|=._,317462.0,2024-04-08 03:38:57,31457
21433,BICO,7.311125,2324880.576703,19322371.984012,''~[.]^|!~^,694142.0,2024-04-08 03:38:57,31458
21434,FARM,6.486461,1442406.30268,10798519.091604,!*!*[.]-|:~,727967.0,2024-04-08 03:38:57,31459
21435,NEAR,2.358131,3260282.8107,10948455.55077,~::[.]-|=@#,474154.0,2024-04-08 03:38:57,31460
21436,BNB,1.438785,10869192.763118,26507620.29006,__~[.]_|*~:,398362.0,2024-04-08 03:38:57,31461
21437,XRP,1.350187,10870647.0433,25548048.72813,__~[.]_|*~:,476601.0,2024-04-08 03:38:57,31462
21438,SHIB,0.785005,12738933.721507,22739063.4587,__@[.]-|=.~,557359.0,2024-04-08 03:38:57,31463
21439,ENA,0.544109,38277935.84244,59105293.890657,__@[.]-|=.~,678945.0,2024-04-08 03:38:57,31464
21440,W,-0.652412,35452056.3581,12322700.81826,.~[.]^|=!^-,887834.0,2024-04-08 03:38:57,31465
21441,WIF,22.40923,1707451.199966,39970117.940225,@!#[.]?|=._,451539.0,2024-04-08 04:09:46,31466
21442,BICO,8.685324,1955048.750147,18935281.01103,~_~^[.]^|!~,612983.0,2024-04-08 04:09:46,31467
21443,FARM,7.552923,1339846.32292,11459602.570722,''~[.]^|!~^,685573.0,2024-04-08 04:09:46,31468
21444,YGG,7.190978,1310431.43536,10733714.604927,''~[.]^|!~^,345099.0,2024-04-08 04:09:46,31469
21445,NEAR,2.44534,3110567.4856,10716963.13959,~::[.]-|=@#,457343.0,2024-04-08 04:09:46,31470
21446,BNB,1.304942,10830196.454415,24962971.04715,__~[.]_|*~:,394817.0,2024-04-08 04:09:46,31471
21447,XRP,1.116981,10686960.7724,22624089.75885,__~[.]_|*~:,470468.0,2024-04-08 04:09:46,31472
21448,SHIB,0.823692,12710278.390929,23179631.696573,__@[.]-|=.~,555940.0,2024-04-08 04:09:46,31473
21449,ENA,0.47044,36632121.01461,53865346.353198,__@[.]-|=.~,661109.0,2024-04-08 04:09:46,31474
21450,W,-0.634221,35014374.5221,12807530.163,.~[.]^|=!^-,881718.0,2024-04-08 04:09:46,31475
21451,ORDI,16.922836,1049909.59033,18817357.379127,@!#[.]?|=._,317722.0,2024-04-08 04:40:37,31476
21452,BICO,7.491017,2055699.027664,17454976.230383,''~[.]^|!~^,643032.0,2024-04-08 04:40:37,31477
21453,XRP,1.083122,10583539.4582,22046808.63579,__~[.]_|*~:,467981.0,2024-04-08 04:40:37,31478
21454,BNB,1.069363,11280986.265987,23344453.96884,__~[.]_|*~:,411171.0,2024-04-08 04:40:37,31479
21455,SHIB,0.647189,12882878.61266,21220531.683821,__@[.]-|=.~,560807.0,2024-04-08 04:40:37,31480
21456,ENA,0.267765,37950273.98711,48112016.834076,__@[.]-|=.~,668615.0,2024-04-08 04:40:37,31481
21457,W,-0.668631,35011561.7299,11601745.2963,.~[.]^|=!^-,880666.0,2024-04-08 04:40:37,31482
21458,BICO,7.06602,2053956.513441,16567254.150073,''~[.]^|!~^,660035.0,2024-04-08 05:11:32,31483
21459,XRP,0.883668,11121008.6754,20948283.20262,__@[.]-|=.~,486199.0,2024-04-08 05:11:32,31484
21460,BNB,0.812513,11724630.653396,21251050.04643,__@[.]-|=.~,423572.0,2024-04-08 05:11:32,31485
21461,SHIB,0.525423,12907005.928876,19688637.771724,__@[.]-|=.~,561440.0,2024-04-08 05:11:32,31486
21462,ENA,0.133153,38394062.61995,43506340.595208,__@[.]-|=.~,670514.0,2024-04-08 05:11:32,31487
21463,W,-0.712257,34972208.5151,10063003.05672,.~[.]^|=!^-,880083.0,2024-04-08 05:11:32,31488
21464,BTC,67.60518,3321965.494608,227904039.052663,@!#[.]?|=._,349298.0,2024-04-08 05:42:26,31489
21465,KP3R,11.639312,1015292.7162,12832601.39352,@!#[.]?|=._,633498.0,2024-04-08 05:42:26,31490
21466,BICO,8.106164,1785536.926371,16259392.803818,~_~^[.]^|!~,597851.0,2024-04-08 05:42:26,31491
21467,ALCX,1.935874,4239474.518601,12446563.440102,__~[.]_|*~:,891114.0,2024-04-08 05:42:26,31492
21468,XRP,0.932105,10658607.8141,20593551.83913,__@[.]-|=.~,471694.0,2024-04-08 05:42:26,31493
21469,BNB,0.78156,11545213.738818,20568488.44152,__@[.]-|=.~,420556.0,2024-04-08 05:42:26,31494
21470,SHIB,0.348269,12827978.476591,17295564.502388,__@[.]-|=.~,561229.0,2024-04-08 05:42:26,31495
21471,ENA,0.065261,38681280.14755,41205673.242912,__@[.]-|=.~,682110.0,2024-04-08 05:42:26,31496
21472,BICO,8.581154,1637337.832123,15687585.225122,~_~^[.]^|!~,555513.0,2024-04-08 06:13:20,31497
21473,KP3R,8.565334,1235839.635,11821219.22706,~_~^[.]^|!~,664635.0,2024-04-08 06:13:20,31498
21474,ALCX,4.139461,4358186.970183,22398730.159236,-:-:[.]^|[],880577.0,2024-04-08 06:13:20,31499
21475,XRP,0.784486,10501268.5734,18739364.04192,__@[.]-|=.~,463502.0,2024-04-08 06:13:20,31500
21476,BNB,0.638413,11633348.288981,19060232.0202,__@[.]-|=.~,415736.0,2024-04-08 06:13:20,31501
21477,SHIB,0.15226,13010175.288944,14991101.054895,__@[.]-|=.~,566635.0,2024-04-08 06:13:20,31502
21478,ENA,-0.051483,38581564.73508,36595285.250022,.~[.]^|=!^-,682947.0,2024-04-08 06:13:20,31503
21479,KP3R,8.755061,1060618.6052,10346398.88193,~_~^[.]^|!~,634182.0,2024-04-08 06:44:13,31504
21480,BICO,6.319451,1913452.377101,14005420.78649,!*!*[.]-|:~,617229.0,2024-04-08 06:44:13,31505
21481,CREAM,6.049492,1661600.05965,11713436.283648,!*!*[.]-|:~,745377.0,2024-04-08 06:44:13,31506
21482,ALCX,4.187617,4182295.643926,21696146.508039,-:-:[.]^|[],880118.0,2024-04-08 06:44:13,31507
21483,XRP,0.751095,10236957.9779,17925884.46612,__@[.]-|=.~,452745.0,2024-04-08 06:44:13,31508
21484,BNB,0.515738,11342150.241596,17191728.91335,__@[.]-|=.~,412613.0,2024-04-08 06:44:13,31509
21485,SHIB,0.024857,13051533.499359,13375958.220826,__@[.]-|=.~,568827.0,2024-04-08 06:44:13,31510
21486,ENA,-0.14558,38600807.85071,32981312.053725,.~[.]^|=!^-,682047.0,2024-04-08 06:44:13,31511
21487,FARM,54.900889,1143253.95237,63908912.57445,@!#[.]?|=._,458102.0,2024-04-08 07:15:08,31512
21488,ALT,6.812402,1368046.79523,10687731.186111,!*!*[.]-|:~,697813.0,2024-04-08 07:15:08,31513
21489,BICO,5.354696,1926511.442591,12242393.796334,~*![.]?|--*,610216.0,2024-04-08 07:15:08,31514
21490,CREAM,5.204229,1961920.57581,12172204.595073,~*![.]?|--*,789525.0,2024-04-08 07:15:08,31515
21491,ALCX,3.357619,4428752.817973,19298817.901119,:*:*[.]-|~:,879886.0,2024-04-08 07:15:08,31516
21492,BNB,0.368325,10819211.650017,14804197.74528,__@[.]-|=.~,394111.0,2024-04-08 07:15:08,31517
21493,XRP,0.262443,10467831.8691,13215036.17232,__@[.]-|=.~,459737.0,2024-04-08 07:15:08,31518
21494,SHIB,-0.150581,12933812.699464,10986232.620337,.~[.]^|=!^-,563010.0,2024-04-08 07:15:08,31519
21495,ENA,-0.213593,38722576.47134,30451709.432109,.~[.]^|=!^-,677820.0,2024-04-08 07:15:08,31520
21496,DOGE,16.401568,1938107.97453,33726117.850737,@!#[.]?|=._,300811.0,2024-04-08 07:46:02,31521
21497,ALT,8.615702,1269286.26045,12205078.971375,~_~^[.]^|!~,653908.0,2024-04-08 07:46:02,31522
21498,KP3R,8.562544,1204593.1668,11518974.7092,~_~^[.]^|!~,655421.0,2024-04-08 07:46:02,31523
21499,BOME,6.954324,1437486.802457,11434235.301324,!*!*[.]-|:~,327588.0,2024-04-08 07:46:02,31524
21500,SOL,6.798032,5579951.2309,43512636.61782,!*!*[.]-|:~,327880.0,2024-04-08 07:46:02,31525
21501,CREAM,4.923444,1869585.57893,11074386.124494,-:-:[.]^|[],769514.0,2024-04-08 07:46:02,31526
21502,BICO,4.809001,1877261.27274,10905012.643802,-:-:[.]^|[],603616.0,2024-04-08 07:46:02,31527
21503,ALCX,3.323527,4487860.396499,19403385.336282,:*:*[.]-|~:,873564.0,2024-04-08 07:46:02,31528
21504,BNB,0.423237,10677921.846209,15197215.21293,__@[.]-|=.~,391700.0,2024-04-08 07:46:02,31529
21505,XRP,0.196115,10916805.5765,13057755.86988,__@[.]-|=.~,474523.0,2024-04-08 07:46:02,31530
21506,SHIB,-0.199517,13112261.804112,10496143.183887,.~[.]^|=!^-,566267.0,2024-04-08 07:46:02,31531
21507,ENA,-0.2257,38173255.64942,29557554.734463,.~[.]^|=!^-,672921.0,2024-04-08 07:46:02,31532
21508,ALT,9.459188,1170504.99697,12242531.371515,!~:[.]^|~!^,676984.0,2024-04-08 08:16:58,31533
21509,CREAM,4.991476,1885145.98138,11294807.507169,-:-:[.]^|[],689008.0,2024-04-08 08:16:58,31534
21510,BICO,4.162279,1941548.285107,10022813.807936,-:-:[.]^|[],619555.0,2024-04-08 08:16:58,31535
21511,ALCX,3.188925,4542640.39173,19028777.922525,:*:*[.]-|~:,833898.0,2024-04-08 08:16:58,31536
21512,BNB,0.530638,10524126.423717,16108631.47185,__@[.]-|=.~,390267.0,2024-04-08 08:16:58,31537
21513,XRP,0.12782,11179445.1661,12608405.75748,__@[.]-|=.~,481748.0,2024-04-08 08:16:58,31538
